elevation_m,slope_deg,curvature,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,rainfall_flash_ratio,dist_to_river_km,river_density_km_sqkm,dist_to_road_km,topographic_wetness_index,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,flood_label,state,district
55.1,10.41,-0.272,1301.9,1139.4,149.6,0.13118204138898631,3.46,2.04,2.65,2.4551767575099306,0.548,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
251.5,42.22,-0.104,2920.6,2195.1,251.0,0.11429352033149674,2.59,1.66,2.59,0.662506776861469,0.289,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
323.5,3.72,-0.327,524.0,426.6,54.0,0.12628624883068287,1.61,0.49,4.16,2.2054640317077037,0.268,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
819.5,49.43,-1.397,2083.1,1606.8,204.9,0.12744122403283992,3.16,2.13,3.55,0.6467454181549538,0.459,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
3319.0,6.51,-0.857,1377.2,1127.1,135.4,0.12002482049463702,17.62,0.68,1.2,1.9221099008716007,0.807,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
2189.1,25.8,-1.822,1460.3,1048.3,135.0,0.12865720003812064,11.2,0.09,1.73,-0.9338594687044762,0.85,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Chamoli
858.7,5.66,0.575,2388.6,1907.4,201.6,0.10563823097883042,0.29,0.68,4.71,2.0630814190695053,0.738,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
371.4,0.57,-0.184,1543.2,1254.1,118.6,0.0944944625926221,3.76,0.7,6.34,4.387169341051717,0.578,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
189.9,1.95,0.392,1269.9,1084.8,155.9,0.14358076993921534,0.76,2.22,2.39,4.221578571177154,0.585,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Gorakhpur
171.4,1.85,-1.122,1202.9,973.6,114.0,0.11697106505232915,4.56,2.29,3.22,4.30398708962481,0.519,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
143.8,6.68,-0.36,1262.2,999.0,106.4,0.10640000000000001,2.12,2.7,7.05,3.174183048935535,0.748,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
463.0,4.31,0.334,1115.6,783.4,109.2,0.13921468638449772,14.99,0.91,0.64,2.59535069616319,0.894,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
2148.9,53.29,-0.422,1671.7,1419.0,272.7,0.19204225352112675,3.23,0.97,2.22,-0.22584223427324032,0.486,False,False,False,False,False,False,False,False,False,True,False,False,0,Himachal Pradesh,Mandi
86.3,0.8,0.067,407.1,310.7,65.5,0.21013795316008985,4.24,0.3,6.89,3.3550147964750088,0.376,False,False,False,False,False,False,False,False,False,True,False,False,0,Gujarat,Kutch
424.2,10.63,-0.933,2422.5,1849.0,268.4,0.14508108108108106,6.45,2.66,7.48,2.6882107923872667,0.206,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
283.8,5.33,-0.278,482.9,399.4,44.8,0.11188811188811189,26.53,0.21,1.77,1.2008022911731646,0.45,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
828.4,16.67,0.857,2059.9,1616.1,281.4,0.1740152124172902,0.13,2.47,2.52,2.149734623649065,0.311,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
439.9,1.1,0.019,1443.0,1169.1,238.0,0.20340141868216394,3.54,0.86,2.84,3.9119719177892094,0.718,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
80.0,15.46,0.794,2028.4,1668.2,232.8,0.13946800862688713,2.22,1.74,0.43,1.895046537320992,0.278,False,False,False,False,False,False,False,False,False,True,False,False,0,Sikkim,North Sikkim
1653.7,43.89,2.035,1203.6,1034.4,202.6,0.19567316978945332,5.08,1.26,8.1,0.3462407076030462,0.522,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
404.6,3.96,-0.12,536.8,420.3,34.7,0.08236411108473772,5.5,0.73,0.74,2.484059288233911,0.215,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
300.4,1.99,0.075,469.4,382.4,73.8,0.19248826291079812,2.98,0.56,4.23,2.9441746639743216,0.087,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
49.0,1.89,0.356,1402.3,1167.8,108.4,0.09274469541409994,7.13,1.28,1.33,3.7333708350585018,0.58,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
375.6,6.27,0.722,1898.4,1357.5,211.1,0.15539197644460803,0.76,0.53,4.98,1.7464121609318939,0.701,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
1026.0,28.17,1.983,1840.3,1486.5,180.0,0.12100840336134454,0.05,1.78,0.8,1.2557863005112775,0.654,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
381.4,5.17,-0.283,1129.1,966.2,110.2,0.11393713813068651,4.24,0.36,0.13,1.6261062895008072,0.142,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
70.0,1.72,-0.045,691.0,528.3,100.6,0.19006234649537124,0.17,1.6,6.36,4.03623046870471,0.475,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
957.6,19.08,-0.844,2481.9,2096.5,362.6,0.1728724672228844,6.66,1.59,4.61,1.5863625051214922,0.695,False,False,False,False,False,False,False,False,False,False,True,False,0,Maharashtra,Raigad
143.2,3.02,0.594,1187.7,1044.0,128.2,0.12267942583732057,0.44,1.71,1.44,3.5353703005568202,0.737,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
211.5,0.8,0.154,1304.5,1068.7,190.4,0.17799383004580724,0.29,2.24,3.16,5.121456457718774,0.537,False,False,False,False,False,False,False,False,False,False,False,True,1,Bihar,Supaul
370.1,11.82,-0.029,964.8,808.5,155.1,0.19159975293390982,26.22,0.19,7.58,0.32623073665018526,0.172,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
90.6,38.17,2.022,3344.0,2897.5,489.4,0.16884595480420905,0.34,2.05,1.21,1.0061710187873076,0.417,False,False,False,False,False,False,False,False,False,True,False,False,0,Sikkim,North Sikkim
2741.4,15.81,1.421,1346.2,1122.2,221.1,0.1968482905982906,7.21,0.4,4.41,0.5685960078393423,0.551,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
1180.2,25.1,0.049,2932.9,2398.4,498.1,0.20759356505793114,6.63,1.71,2.94,1.3516864174223668,0.86,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
445.7,6.95,0.423,1659.1,1334.8,163.1,0.12209911663422668,2.59,0.23,0.64,0.9959011781233809,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
606.8,21.63,-0.751,2403.4,1889.6,334.0,0.17666349307098275,0.93,1.25,1.98,1.2250985577501405,0.149,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
112.4,1.05,0.679,985.6,833.9,100.9,0.12085279674212482,4.86,2.35,3.58,4.8954128697529375,0.582,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
13.3,0.98,-0.378,432.1,355.0,61.2,0.17191011235955056,0.65,0.63,0.14,3.753621402671236,0.071,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
658.9,14.2,-1.153,3760.8,3024.8,510.0,0.1685504659924648,1.68,1.59,1.15,1.8989405722718258,0.402,False,False,False,True,False,False,False,False,False,False,False,False,1,Sikkim,North Sikkim
469.0,1.17,-0.285,892.9,667.3,106.2,0.15891066886128985,9.26,1.01,3.08,3.9954442211010517,0.586,False,False,False,False,False,False,False,False,False,True,False,False,0,Chhattisgarh,Bastar
388.0,0.32,-0.349,1817.8,1415.6,181.2,0.1279119017365523,4.15,0.6,1.88,4.830975906606836,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
144.3,0.1,-0.647,1641.7,1374.3,237.5,0.1726895949974551,2.27,1.25,2.32,6.650915635093073,0.745,False,False,False,False,False,False,False,False,False,False,True,False,1,Uttar Pradesh,Gorakhpur
158.4,4.4,-0.431,326.6,269.9,55.2,0.203765227021041,8.02,0.0,1.38,0.2620688238272459,0.336,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
439.0,1.11,0.593,1278.0,954.3,189.0,0.19784360933738093,6.29,0.28,9.73,2.9761578061232754,0.692,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
5.0,0.43,0.056,779.8,566.0,86.2,0.15202821869488536,5.23,2.05,5.19,5.657646102641194,0.487,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
636.1,24.16,-0.357,2503.3,1802.6,301.3,0.16705477933022844,0.92,0.1,2.88,-0.807767319239985,0.52,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
507.7,1.06,0.157,920.0,764.0,149.1,0.1949019607843137,0.89,1.49,0.7,4.453577974659003,0.856,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1281.4,24.49,1.18,3392.9,2515.6,404.1,0.1605737900341731,1.7,2.32,2.66,1.6700930936967036,0.848,False,False,False,False,False,False,False,False,False,True,False,False,0,Maharashtra,Raigad
460.4,2.36,0.083,1098.6,855.7,91.5,0.10680518267771681,3.48,1.16,1.78,3.420111310587252,0.499,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
39.4,0.49,0.503,1626.3,1146.2,92.5,0.08063110181311017,14.58,2.06,3.61,5.53166069465079,0.418,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
1373.1,23.82,1.462,2715.7,1908.4,404.2,0.21168953597988896,1.3,2.23,1.42,1.6635144195198805,0.141,False,False,False,True,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
1016.9,15.24,3.647,2901.8,2268.2,363.2,0.1600564075445091,2.85,1.9,0.86,1.9934701228791316,0.438,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
2169.0,35.93,-2.942,1490.9,1105.4,186.1,0.16820318148951552,3.98,1.3,5.28,0.6585007259730074,0.57,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
1676.6,24.39,3.53,1210.7,1053.9,179.4,0.17006351312920656,0.8,1.32,5.43,1.1416160452052506,0.323,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
331.2,4.18,0.461,765.9,597.4,115.7,0.19334893048128343,17.57,0.35,0.79,1.8176316832329515,0.52,False,False,False,False,False,False,False,False,False,True,False,False,0,Telangana,Khammam
465.4,0.41,-0.598,1366.5,1068.9,106.6,0.09963547995139731,12.54,0.98,0.78,5.016769056527358,0.705,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
390.1,0.12,-0.343,1893.0,1355.2,241.2,0.17784987464975666,11.49,0.31,4.73,5.276890919792006,0.744,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
771.8,16.9,2.909,3604.2,3065.6,246.4,0.08034957281680037,3.34,1.68,0.9,1.7679225913302214,0.394,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
206.6,2.04,-0.029,461.1,350.9,58.7,0.16680875248650187,5.56,0.77,0.63,3.1955923995288846,0.182,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
122.0,3.36,-0.171,874.6,697.5,83.7,0.11982820329277023,0.67,2.1,3.98,3.6235960944046033,0.713,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
461.6,0.18,0.688,906.6,710.8,153.8,0.21607193031750493,12.79,1.06,6.21,5.9114421083753,0.223,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
230.5,4.4,-0.552,1121.1,838.5,107.7,0.12829064919594999,1.74,0.93,1.58,2.5942127190628357,0.513,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
85.9,1.04,0.461,259.2,221.9,20.0,0.08972633467922835,5.97,0.97,1.96,4.076555067183784,0.02,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
448.6,7.49,0.128,1072.7,900.1,124.7,0.13838641660193096,2.07,0.55,2.21,1.5981560718671508,0.888,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
772.5,4.71,2.092,2742.1,2327.9,386.7,0.16604405513332474,0.22,2.46,9.44,3.4362902025059525,0.111,False,False,False,True,False,False,False,False,False,False,False,False,1,Assam,Morigaon
901.1,28.1,1.228,2913.8,2296.1,252.0,0.10970353924513518,0.33,0.76,1.38,0.47662967573348947,0.726,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
859.6,29.95,0.131,2687.1,2148.9,378.0,0.17582213126191915,1.33,2.87,0.26,1.6398844468740892,0.663,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
2756.1,27.7,-1.686,998.7,810.0,136.8,0.1686806411837238,1.11,1.35,0.22,1.0158982161540702,0.455,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
505.6,26.63,-1.854,3126.1,2200.6,237.1,0.10769440406976745,0.92,1.36,3.39,1.068752093459442,0.81,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
5.0,6.39,-0.224,1803.6,1499.9,138.5,0.09227796655340129,6.61,0.47,3.77,1.6272156470896464,0.471,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
2045.3,19.87,0.369,1192.2,976.8,192.8,0.1971773368787073,2.51,0.0,1.34,-1.2848230707077055,0.628,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Mandi
211.5,3.2,0.129,640.1,499.6,68.0,0.13583699560527365,6.78,0.25,0.25,1.8342135125074412,0.141,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
840.7,32.8,0.038,4500.0,3506.4,371.7,0.10597593659120716,2.5,2.2,4.78,1.2722578162904292,0.659,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
549.8,1.02,-0.232,566.1,406.9,76.1,0.18656533464084335,0.79,0.34,3.49,3.20733813654086,0.508,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
405.4,4.76,-0.159,1522.4,1140.1,149.1,0.13066339496976603,2.32,0.5,5.85,1.9748493275698573,0.64,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
149.8,4.46,0.849,896.9,678.9,85.9,0.12634210913369615,1.71,2.17,0.76,3.3708353940254985,0.663,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Supaul
968.1,8.65,1.174,1953.8,1370.6,194.9,0.14209682123067952,0.05,2.79,1.24,2.944286068685377,0.68,False,False,False,False,False,False,False,False,False,True,False,False,0,Maharashtra,Raigad
391.0,1.87,-0.162,1098.4,845.2,161.8,0.19120775230441978,3.09,0.46,0.8,2.8421148784231174,0.635,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
200.7,4.72,-0.241,545.0,398.1,42.0,0.10523678276121272,3.68,0.68,2.32,2.245691087659164,0.241,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
638.6,24.91,3.113,2186.7,1774.3,366.8,0.20661296682250888,1.95,1.3,2.04,1.1034883683429224,0.232,False,False,False,False,False,False,False,False,True,False,False,False,0,Meghalaya,East Khasi Hills
404.3,3.9,0.271,467.2,328.6,66.7,0.20236650485436894,12.09,0.26,6.85,1.66405308223439,0.65,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
211.9,3.14,0.451,427.7,334.7,47.2,0.14060172773309504,1.81,0.51,1.46,2.4087060058184604,0.254,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
427.3,0.83,-0.204,1159.0,938.3,147.0,0.15649952091983393,13.56,0.4,0.73,3.541339408933527,0.663,False,False,False,False,False,False,False,False,False,True,False,False,0,Odisha,Mayurbhanj
345.1,0.44,-0.346,233.9,189.6,30.3,0.15897166841552993,17.88,0.77,6.05,4.729925791529133,0.371,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
26.0,2.22,0.195,736.2,580.6,123.9,0.21303301237964237,4.0,3.23,1.72,4.453191472279742,0.435,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
234.8,5.4,-0.057,445.4,324.5,48.9,0.15023041474654378,11.62,0.67,1.55,2.097496213873868,0.395,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
403.6,1.39,-0.159,429.9,341.7,30.7,0.08958272541581558,6.43,0.44,5.35,3.102540867756026,0.703,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
2493.0,24.22,-2.165,1329.7,936.9,121.8,0.129864591107794,5.26,0.37,2.01,0.0438463896954194,0.585,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
372.7,1.78,0.347,432.3,331.5,44.3,0.1332330827067669,3.48,0.43,1.36,2.8364135392191243,0.062,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
78.6,8.61,-0.319,941.3,702.9,84.0,0.1193351328313681,9.25,2.7,1.71,2.917354838234963,0.45,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
14.2,1.51,-0.134,1367.9,1008.6,85.7,0.0848851030110935,11.99,2.46,5.47,4.575893015784307,0.608,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
907.9,32.93,0.736,1827.7,1296.2,112.7,0.08687943262411348,0.68,2.8,7.87,1.499081623366073,0.7,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Idukki
2183.6,22.6,1.999,1048.3,824.1,116.3,0.14095261180462973,1.63,1.37,3.53,1.261708037114748,0.85,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
5.0,0.12,0.101,457.4,354.5,75.9,0.21350210970464137,1.5,1.64,2.49,6.722374152302227,0.202,False,True,False,False,False,False,False,False,False,False,False,False,1,West Bengal,Murshidabad
534.4,1.19,0.456,1037.2,909.5,178.2,0.1957166392092257,15.56,1.64,1.8,4.428014967093191,0.251,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
2402.2,25.59,1.613,1916.2,1426.2,207.6,0.14545964125560537,1.75,0.81,1.77,0.6419420563907676,0.491,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
1460.6,25.36,0.318,2942.8,2202.7,286.5,0.13000862186323003,0.27,1.87,0.47,1.4246244203742209,0.326,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
1444.4,11.94,-0.859,963.5,702.6,141.2,0.20068220579874926,16.04,0.31,7.33,0.6621104532314658,0.268,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
5.0,1.69,-0.687,720.4,604.6,119.6,0.1974900924702774,3.53,0.74,3.55,3.348854984136683,0.364,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
447.0,0.45,0.292,1017.2,790.5,98.1,0.12394188250157927,7.87,0.88,1.23,4.826511391969274,0.741,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
486.9,1.93,-0.239,991.1,737.9,86.9,0.11760725402625526,8.72,0.43,11.79,2.755450366376844,0.698,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
91.4,0.48,0.472,271.4,198.1,23.3,0.11702661978905074,0.97,1.42,0.93,5.200883079978233,0.322,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
146.9,18.42,-0.7,2002.5,1517.1,232.8,0.1533495817139846,3.18,0.59,14.37,0.728418597263846,0.579,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
866.6,42.77,-0.915,2349.6,2044.3,360.7,0.1763555468635408,3.18,1.66,6.9,0.643234224363536,0.138,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
192.5,2.03,0.212,397.3,281.4,38.6,0.13668555240793204,3.06,0.81,1.75,3.245461937270751,0.296,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
370.2,1.0,-0.038,1596.7,1362.9,212.6,0.15587653053742942,6.99,0.21,3.19,2.87694243718018,0.617,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
107.6,26.28,-1.663,2339.8,1941.6,327.0,0.16833110264593845,2.68,2.01,0.29,1.4523196802915788,0.721,False,False,False,False,False,False,False,True,False,False,False,False,0,Maharashtra,Raigad
334.7,2.42,0.584,1085.8,786.5,91.6,0.1163174603174603,3.82,1.18,7.58,3.4107246013312142,0.735,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
346.2,2.41,0.273,498.0,421.9,90.0,0.21281626862142353,8.5,0.36,1.34,2.391481434976333,0.227,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
397.7,2.84,-0.274,1599.7,1253.6,120.6,0.09612625538020086,2.69,0.7,0.1,2.7804599176388924,0.873,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
65.8,2.8,0.252,1048.1,812.1,104.1,0.12802853277579632,1.79,1.87,0.68,3.6958445798486927,0.393,False,False,False,False,False,False,False,False,False,False,False,True,0,West Bengal,Murshidabad
498.1,6.32,-0.29,1301.3,1125.9,165.9,0.14721803176856862,3.37,0.33,1.18,1.3564704159172738,0.74,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
2613.3,31.31,-0.29,1433.5,1107.6,89.0,0.08028143604546276,3.78,0.53,1.32,0.0351361245237127,0.654,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
5.0,0.31,-0.274,1211.2,993.3,214.4,0.2156290857889973,1.06,2.01,2.09,5.966088136053731,0.591,True,False,False,False,False,False,False,False,False,False,False,False,1,Uttar Pradesh,Gorakhpur
157.2,0.76,-0.108,1098.7,910.2,75.9,0.08329675153643547,1.47,1.02,11.41,4.435933844634437,0.554,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
805.1,16.66,-0.361,2796.6,2168.1,389.3,0.17947535844359414,0.16,1.5,0.78,1.6764676424982763,0.497,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
2264.1,13.02,-2.264,1452.8,1234.3,270.0,0.2185703877600583,1.02,0.24,5.45,0.3855072511845293,0.478,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
2503.0,58.3,-1.984,1285.2,953.3,206.6,0.21649376506339726,19.47,0.0,5.61,-2.7844789915740535,0.85,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
450.2,9.82,-0.399,1280.2,1060.6,139.0,0.13093443858327056,1.92,0.5,1.39,1.2431208829009064,0.704,False,False,False,False,False,False,False,False,False,False,True,False,0,Chhattisgarh,Bastar
466.8,1.47,0.356,1075.7,767.5,106.5,0.13858165256994145,11.17,0.3,2.65,2.7464543827419545,0.37,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
246.1,2.04,-0.084,505.3,359.8,49.8,0.13802660753880264,2.13,0.23,2.29,2.226191842340781,0.25,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
63.9,3.6,-0.115,1224.8,1029.6,111.6,0.10828643508635746,4.69,1.13,3.49,2.9729901281603315,0.459,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
578.9,19.92,1.577,3042.5,2382.5,505.5,0.21208307111390812,1.68,2.04,9.22,1.7758406690415331,0.88,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
224.9,0.58,-0.624,392.5,335.0,43.5,0.12946428571428573,0.96,0.69,1.9,4.35719764837799,0.363,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
1213.4,8.59,-0.614,4376.1,3492.1,289.1,0.08276316166156138,1.05,2.42,9.5,2.814355205247679,0.443,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
389.8,8.34,0.265,918.1,691.8,69.6,0.10046189376443418,3.06,0.59,4.48,1.5490023257179513,0.778,False,False,False,False,False,False,False,False,False,False,True,False,0,Chhattisgarh,Bastar
534.0,1.26,0.306,1252.4,944.6,102.4,0.10829103214890018,9.06,0.53,1.5,3.3549185627492335,0.786,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
2192.7,9.53,-0.004,1462.3,1099.8,221.4,0.2011264534883721,2.32,0.0,2.26,-0.5180847188484138,0.765,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
540.7,0.11,-0.284,602.0,443.7,90.4,0.20328311221047898,5.47,0.36,5.59,5.478971860106885,0.374,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
495.1,6.69,-0.169,968.5,793.9,131.5,0.16542961378789786,2.87,0.13,2.1,0.6733781125787729,0.388,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
1689.9,36.14,0.066,1274.1,896.7,152.0,0.16932159964353347,3.18,1.2,0.51,0.576688164979909,0.506,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1989.1,33.98,0.241,1121.8,939.1,203.3,0.2162535900436124,1.58,0.4,1.31,-0.2986231384768873,0.555,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
2386.5,10.64,-2.14,1617.5,1238.5,214.8,0.17329568374344495,1.8,0.32,0.03,0.8045173036543541,0.499,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
104.0,0.48,0.338,1220.6,931.4,178.8,0.1917631917631918,0.28,1.68,2.25,5.358786109424042,0.417,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
784.8,28.61,-3.522,2744.4,1963.2,258.0,0.1313511862335811,1.51,1.72,10.02,1.2049913890223813,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
143.1,24.53,-0.31,2585.0,2142.8,216.0,0.10075566750629722,2.69,2.95,3.79,1.899617637719511,0.757,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
631.8,20.82,2.726,2135.6,1543.8,307.3,0.19892542723977216,0.26,1.61,2.22,1.5033832865140355,0.02,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
162.9,8.32,0.394,325.5,230.8,40.5,0.17471958584987057,1.6,0.06,4.53,0.08991967446702945,0.184,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
82.1,0.18,0.298,1409.6,1166.3,202.7,0.17364859076501327,0.99,1.83,1.44,6.420542106173821,0.593,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
