elevation_m,slope_deg,south_facing_aspect_index,mean_temperature_c,annual_rainfall_mm,fuel_aridity_index,ndvi,dist_to_road_km,dist_to_river_km,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,wildfire_label,state,district
234.3,0.88,-0.9947028171171742,32.1,356.1,22.23985967989476,0.316,0.49,1.25,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Barmer
2117.9,45.05,-0.033155178388525934,23.1,1153.9,8.805965387989472,0.478,7.64,7.54,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
255.7,5.44,0.838670567945424,31.9,486.0,1.0887372013651877,0.02,0.15,4.52,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
348.2,2.78,0.9677091704819712,33.4,1600.3,9.016408869023113,0.459,3.28,20.24,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
23.2,4.94,0.8461931661275641,32.1,969.3,24.015711212943053,0.8,4.85,5.79,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
81.7,0.49,-0.8788171126619653,31.4,894.9,21.777063021409184,0.69,0.02,0.8,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
403.8,2.19,0.8633955506067715,26.5,802.7,17.437686939182452,0.594,1.55,1.51,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
1215.3,17.38,0.4679298142605735,26.1,3270.5,6.442723631508677,0.832,3.04,7.01,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
659.9,2.06,0.8471219213821373,27.8,1478.6,12.16888382110731,0.691,2.9,7.75,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
128.6,0.23,0.9947028171171742,29.8,1074.5,11.975819497658577,0.472,0.68,1.39,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
145.1,1.19,0.9142539552342637,29.9,1299.7,7.64749589197685,0.358,5.35,0.84,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
166.4,3.95,0.546101961014429,27.6,359.2,18.932926829268297,0.315,3.52,0.2,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
817.6,39.11,-0.9829353491495542,30.3,2242.6,6.143814565013233,0.475,5.7,1.22,False,False,False,False,False,False,False,False,False,True,False,False,0,Sikkim,North Sikkim
195.3,7.23,-0.506033764121164,32.7,1106.4,12.414290450928382,0.458,1.19,5.26,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
836.2,19.77,-0.9992629164106211,30.9,1523.2,5.977451946771808,0.314,4.3,1.16,False,False,False,False,False,False,False,False,True,False,False,False,1,Meghalaya,East Khasi Hills
632.0,4.84,0.953190667792947,28.1,1413.8,13.03091557669441,0.702,0.34,62.78,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
488.6,5.08,-0.1581580672544838,34.4,364.2,68.17750969409738,0.92,0.89,4.79,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
968.6,17.93,-0.7558534691676395,24.5,3191.2,1.228275401069519,0.165,3.25,2.58,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
2074.9,25.68,0.9402881270104189,17.0,1810.3,4.262681254253258,0.479,2.98,24.48,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Chamoli
2246.8,20.49,0.08889429686644137,19.6,1474.4,6.261941056910568,0.503,7.48,1.1,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
108.9,1.09,0.04884976979561339,26.9,1234.3,8.789927302705538,0.436,5.24,2.92,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
138.2,2.59,-0.22835087011065577,33.7,1170.9,20.815563773703676,0.785,11.86,3.86,False,False,False,False,False,False,False,False,False,False,False,True,0,West Bengal,Murshidabad
105.6,7.01,-0.6832737736807993,30.3,466.8,5.773465067043049,0.108,1.91,11.58,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
93.7,2.2,-0.333806859233771,32.2,875.3,15.451245770532148,0.468,2.49,5.3,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
273.3,28.03,-0.16848937956500243,27.7,2315.4,4.6331042477436455,0.404,0.02,3.96,False,False,False,False,False,False,False,False,True,False,False,False,0,Meghalaya,East Khasi Hills
414.3,2.69,0.9092361090470686,27.3,753.1,0.6400187551283555,0.02,8.4,5.11,False,False,False,False,False,False,False,False,False,True,False,False,0,Telangana,Khammam
57.8,10.64,0.23514211310258998,31.1,984.5,11.700138312586446,0.408,1.63,0.59,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
1036.4,13.85,0.9995065603657316,26.1,1847.2,9.771415365653246,0.729,0.03,4.12,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
1820.1,15.09,-0.3321611318837033,22.5,1633.9,5.268469923294306,0.406,1.18,4.31,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
78.7,5.62,-0.9937679191605964,30.9,947.2,17.527310924369743,0.594,3.1,2.2,True,False,False,False,False,False,False,False,False,False,False,False,1,Uttar Pradesh,Gorakhpur
256.3,2.32,0.6959127965923142,33.1,297.0,24.262216624685134,0.291,13.54,1.88,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
948.9,42.48,0.9902680687415704,26.6,3186.4,5.940968841285297,0.734,0.55,1.23,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Idukki
310.2,0.67,0.11146893220632502,26.5,940.6,14.617528349029405,0.574,0.09,2.74,False,False,False,False,False,False,False,False,False,False,False,True,0,Bihar,Katihar
955.6,11.38,0.5224985647159489,30.7,3314.5,6.8601845072484995,0.763,7.03,3.55,False,False,False,False,False,False,False,False,False,True,False,False,0,Maharashtra,Raigad
148.0,3.83,-0.04187565372919962,34.3,237.4,52.35477178423236,0.515,1.15,2.88,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
150.9,36.36,0.8703556959398997,33.2,3195.1,3.4659949622166244,0.344,0.93,2.79,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
1022.3,29.2,-0.5990235985155862,27.1,1788.8,9.569938585345193,0.667,0.53,8.95,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
231.7,0.81,-0.29237170472273666,31.3,468.8,13.646976090014066,0.248,4.4,13.5,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
994.1,16.85,0.2973748740777859,25.8,2548.7,3.642994676633821,0.374,0.58,0.62,False,False,False,False,False,False,False,False,False,True,False,False,0,Arunachal Pradesh,Lower Subansiri
401.4,2.53,-0.9963452961909064,27.6,713.8,21.53600393217007,0.635,2.97,4.02,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
971.0,31.13,-0.8100416404457959,28.0,1810.3,13.074386222059362,0.892,1.74,1.18,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
490.7,5.99,-0.8231363685344417,31.6,1841.3,13.18497913769124,0.81,3.42,2.66,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
185.1,0.22,-0.998134798421867,32.8,925.0,9.343999999999998,0.292,4.71,11.6,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
196.1,0.85,-0.7604059656000309,27.2,694.3,12.2251038650384,0.357,6.12,0.54,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Gorakhpur
486.1,4.54,-0.41310442982454143,29.4,1440.1,15.424452957600156,0.808,6.58,0.33,False,False,False,False,False,False,False,False,False,True,False,False,0,Odisha,Koraput
1010.0,29.82,0.8821268660176679,26.8,3258.1,2.6974777403889107,0.338,3.56,0.21,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
5.0,6.23,0.9316912275855489,35.1,892.8,16.51057614826753,0.467,0.16,0.12,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
1872.5,25.64,0.5402403204776551,26.6,1375.8,5.100826670280526,0.283,9.86,0.76,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
3012.2,31.05,-0.9284858268809134,16.3,1150.1,5.9196864250859935,0.454,6.95,1.66,False,False,False,False,False,False,False,False,False,True,False,False,0,Himachal Pradesh,Kullu
25.4,4.32,0.8677654533689284,31.6,478.5,24.690060501296458,0.452,0.17,4.92,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
59.9,4.2,-0.8754645270000178,27.9,858.8,11.028473091364205,0.379,3.44,1.66,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
322.4,0.1,-0.29070219359825206,29.9,287.7,14.498839308743872,0.188,1.33,36.11,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
1696.3,31.83,-0.5504807400849956,21.9,1653.6,5.5824019160583935,0.447,0.42,2.68,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
444.2,29.26,-0.393941909590951,32.2,1183.0,18.32112236944661,0.73,0.29,0.71,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
1109.1,15.46,0.7095707365365208,23.2,1941.7,4.386148797570652,0.386,2.15,1.13,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
456.7,2.69,-0.9971851335251157,27.4,1453.4,11.694476631904209,0.663,0.68,10.73,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
609.1,15.0,0.8017756442437541,29.4,1188.2,16.067070330693987,0.704,6.53,4.22,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1692.0,15.0,0.9626917464264788,23.8,1074.5,9.422733077905491,0.465,0.56,3.66,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
122.3,2.87,-0.152985836284038,30.9,330.4,14.645910780669144,0.204,1.23,1.18,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1551.8,9.95,-0.9114032766354451,26.6,3166.7,1.6692686809318276,0.205,1.6,0.67,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
471.1,8.14,0.0017453283658982615,32.8,3015.6,7.158813711644626,0.68,1.79,3.55,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
121.2,1.2,-0.894934361602025,33.4,285.1,4.943650999740327,0.057,3.48,7.34,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
556.1,2.77,0.5821229701572893,32.6,985.8,2.612083256585006,0.087,1.67,4.51,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
199.4,2.44,-0.6959127965923146,34.9,394.6,1.4112414071977353,0.02,1.19,14.93,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
16.6,0.53,0.1305261922200517,29.2,1137.2,10.903976721629487,0.462,2.98,2.31,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
1652.7,17.73,-0.9985366703262117,25.1,1682.0,5.352413019079686,0.38,15.41,1.11,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
187.5,18.17,0.0017453283658982615,32.3,1594.0,2.9935655253837066,0.157,4.16,0.33,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
1022.3,9.74,-0.9905094632383088,29.2,2741.9,6.236813399486258,0.607,8.91,1.05,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
519.6,9.21,-0.218143241396543,28.8,1136.2,14.257887073289108,0.612,0.3,0.34,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1367.2,37.83,0.9989705697907147,27.9,2339.1,2.699520314870239,0.236,0.34,0.42,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
268.9,0.97,0.9329535348254892,34.4,1180.6,12.007496486022177,0.447,4.51,0.6,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
5.0,2.52,0.9973144772244581,25.8,897.9,14.271570297625015,0.552,2.51,1.68,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
85.3,0.76,0.7071067811865476,32.2,1077.7,13.014519826781013,0.476,0.1,2.3,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
414.3,1.85,-0.5030199466302346,32.4,1388.0,12.258870967741933,0.563,1.52,3.32,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
150.8,1.86,-0.8415107819453063,26.3,1033.4,3.480677607199576,0.15,0.2,1.11,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Supaul
328.6,5.96,-0.8280603346224944,29.0,581.4,13.278544173759906,0.312,11.16,0.21,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
1015.2,27.51,0.6704266189587991,26.4,1141.2,4.317757009345795,0.203,3.32,6.02,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
578.1,1.07,-0.7454759996828618,28.2,448.1,41.62342638204707,0.809,7.06,0.5,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1438.1,37.15,-0.8329212407100992,25.4,209.8,35.91091026468689,0.438,1.72,22.24,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Rudraprayag
1225.0,22.09,0.9690157314068695,27.7,1363.3,1.28722749948746,0.068,14.1,1.22,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
480.5,4.14,0.10973431109104559,26.7,1226.7,12.034823245647091,0.598,3.77,12.96,False,False,False,False,False,False,False,False,False,False,True,False,0,Odisha,Mayurbhanj
468.4,0.4,-0.6018150231520484,31.2,672.4,7.917141377524598,0.196,2.97,7.66,False,False,False,False,False,False,False,False,False,True,False,False,0,Telangana,Khammam
657.1,12.14,-0.0034906514152236758,27.8,2588.1,3.257691306127004,0.315,10.71,1.99,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
71.6,2.35,-0.26555611748680846,31.8,996.3,19.02836814740491,0.656,0.91,0.22,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
416.2,24.41,0.9927573419294455,30.6,4216.4,6.522101751459552,0.92,1.93,3.81,False,False,False,False,False,False,False,True,False,False,False,False,0,Maharashtra,Raigad
386.9,18.04,0.9218631515885004,27.9,2780.3,0.19372981981043638,0.02,4.06,0.06,False,False,False,False,False,False,False,False,False,True,False,False,0,Sikkim,North Sikkim
372.6,6.48,-0.6807208689589178,30.6,899.1,3.9509558602742474,0.129,1.03,1.58,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
405.3,3.48,0.6794413042615167,27.5,1179.0,14.362783424550429,0.668,0.85,0.83,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
2562.1,13.01,-0.45087754068943087,20.2,1277.8,8.503411235302655,0.58,1.68,8.95,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
178.2,6.11,-0.9617413095492114,32.2,1089.0,6.851640033641717,0.253,5.35,4.93,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
539.4,2.55,0.3955455025629652,28.4,1445.9,16.90148133773206,0.92,2.88,0.2,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
62.2,3.59,-0.8902128046111265,33.5,1271.1,17.469549996353294,0.715,4.48,0.32,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
974.6,38.6,-0.821149209133704,22.3,2993.5,3.914304186196865,0.543,1.59,1.68,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
2475.1,14.88,0.9205048534524404,19.3,1442.1,5.156345243499125,0.412,1.18,0.96,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
963.9,21.68,0.49697396102755526,30.6,1413.5,15.790287413280476,0.781,0.6,2.98,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
1429.8,21.5,0.7431448254773942,25.6,1834.0,5.17559462254395,0.391,3.2,1.94,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
463.5,2.58,-0.992546151641322,32.1,644.4,16.903815153143473,0.392,1.5,15.63,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
58.6,1.51,-0.9895257890689694,33.0,881.4,18.729366211534543,0.557,1.44,0.73,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
932.8,18.76,-0.6600016679609371,31.7,2931.5,2.007718951014349,0.192,1.57,2.58,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
336.1,5.15,-0.6959127965923143,28.4,893.5,5.088273779567186,0.178,1.57,9.46,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
2596.7,16.49,0.9947028171171742,16.3,1501.3,4.78423780678199,0.47,0.15,2.03,False,False,False,False,False,False,False,False,False,True,False,False,0,Jammu & Kashmir,Doda
39.8,3.07,0.4679298142605735,35.6,927.0,6.204868549172346,0.179,4.72,3.94,False,True,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
99.7,4.44,0.5678437450531012,31.6,1127.7,13.770465097336482,0.535,5.74,5.08,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
365.9,18.88,-0.9955619646030801,30.3,2542.5,3.313793755912961,0.289,7.24,3.48,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Dhemaji
124.2,5.13,-0.9323238012155123,28.5,380.5,15.42143600416233,0.26,2.51,7.88,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
485.6,6.05,-0.43365908458754393,29.0,1395.8,13.629495921914694,0.703,0.89,2.52,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
2458.8,27.38,0.9879598657693891,19.5,1246.6,9.13745729986633,0.631,1.33,1.1,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
643.6,2.79,-0.8571673007021122,29.1,1571.9,13.123631796160057,0.754,4.04,1.01,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
1008.4,16.83,0.6059884002657112,31.3,2298.1,8.614319669738544,0.66,4.15,5.15,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Idukki
220.8,3.39,-0.7313537016191705,28.5,179.1,19.299534217126478,0.189,2.02,5.39,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
5.0,0.63,-0.09237058744656176,31.8,1024.8,17.47190611664296,0.618,0.91,0.45,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
778.3,24.91,0.9766722783341679,32.1,3661.3,5.120570015686066,0.6,0.58,6.09,False,False,False,False,False,False,False,False,False,False,True,False,0,Kerala,Idukki
946.5,35.3,-0.9997426093226983,23.6,3153.9,4.917422170318694,0.678,2.5,0.14,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Kodagu
107.7,5.25,0.9792228106217659,29.6,977.0,6.678551532033427,0.243,0.93,3.87,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
76.2,1.56,-0.9310558158625285,33.5,1085.9,18.983050847457626,0.672,0.5,2.19,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
624.3,25.77,0.08193850863004076,30.4,1911.7,7.434905801063778,0.492,0.03,7.67,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
577.4,4.22,0.6374239897486896,26.1,1471.6,12.289386612369558,0.74,4.24,1.31,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
268.1,6.08,-0.9198214973217375,27.7,903.5,8.336223218734428,0.302,0.62,0.47,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
210.8,4.7,0.869494929505219,28.6,370.7,22.481410664967072,0.37,16.24,7.54,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
529.6,4.59,-0.39714789063478023,31.7,2843.5,2.789298454221165,0.259,2.38,3.48,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
554.3,2.36,0.44931899861589675,24.2,1308.4,13.07597273501846,0.761,2.19,0.94,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
160.7,1.89,0.4273578633871925,29.8,240.8,16.526408450704228,0.189,1.32,0.78,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
453.0,4.59,-0.13744454603714668,26.1,917.5,19.5204914004914,0.761,0.28,21.3,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
481.3,0.81,0.7771459614569709,27.8,579.1,8.432925931379767,0.206,2.68,3.72,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
323.5,1.67,-0.8517269341430477,25.9,779.4,15.845121673868547,0.538,0.53,2.88,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
5.0,5.7,-0.9702957262759965,28.9,871.9,22.09352814075522,0.743,12.76,1.12,False,False,False,False,False,False,False,False,False,False,False,True,0,West Bengal,Murshidabad
1371.6,46.64,0.5750052520432785,23.6,3951.7,3.727817952958018,0.64,1.06,1.06,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
666.3,31.77,-0.3420201433256687,29.3,3318.7,2.485447684792465,0.29,0.11,0.21,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
482.7,10.05,-0.7489557207890022,29.7,3143.1,8.425272116185132,0.92,7.03,3.47,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Wayanad
1584.5,9.48,-0.14608302856241176,23.6,3221.7,2.2948490230905865,0.323,7.64,1.21,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
487.7,6.38,-0.963630453208623,33.5,794.5,24.83007266629402,0.663,5.29,1.04,False,False,False,False,False,False,False,False,False,True,False,False,1,Chhattisgarh,Bastar
884.2,15.2,-0.9991228300988584,29.9,3575.3,4.978858868663782,0.612,3.92,0.46,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
84.1,0.56,0.9799247046208296,32.3,1436.5,13.790302635860721,0.656,6.76,1.13,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
1353.7,7.46,-0.6794413042615166,23.0,1836.2,2.07881417208966,0.175,7.58,0.19,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
202.8,6.93,0.9099612708765432,31.3,388.1,12.889366933005533,0.201,0.15,5.81,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
2791.0,25.93,-0.9999862922474267,15.7,1801.5,3.8228240862476985,0.463,0.61,15.11,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
2397.4,36.84,0.5180270093731303,14.8,1414.2,6.206577730814952,0.635,20.88,21.0,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
829.4,21.32,-0.19765734037912613,31.1,2420.1,2.3941113447879054,0.194,3.7,3.43,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
163.7,1.29,0.9681476403781077,30.1,361.6,9.324740034662044,0.143,4.42,1.23,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
210.6,5.89,-0.8788171126619653,34.3,318.3,20.417642840066936,0.249,4.11,5.91,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
366.4,1.05,-0.7058715706786807,31.2,1055.2,23.767313019390578,0.88,8.84,6.35,False,False,False,False,True,False,False,False,False,False,False,False,1,Chhattisgarh,Bastar
443.1,3.12,0.8367643134589617,31.5,498.6,19.62829936518543,0.373,4.27,2.01,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
740.2,13.05,0.3321611318837034,25.0,2163.3,3.1038748729730923,0.281,0.7,2.79,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
328.6,8.44,-0.6870875108044229,31.9,204.5,43.05714285714286,0.411,2.1,2.97,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Barmer
2691.7,27.44,-0.9291325715340563,19.3,1012.7,6.296306282016715,0.363,0.5,3.42,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
2195.7,15.97,-0.9996101150403544,23.6,1240.3,11.726926807431173,0.666,6.66,8.7,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
2077.6,65.0,-0.5764323161697932,20.9,1478.8,9.782809728908031,0.739,0.75,7.64,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
527.1,7.13,0.8260982944957638,28.6,3123.8,5.083379862274334,0.573,0.48,2.13,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
456.8,0.48,0.15471038629946826,33.3,1428.3,18.41163384152326,0.845,0.51,8.31,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
76.8,1.58,-0.8964864303834403,30.4,1096.6,12.01671402306535,0.473,0.74,3.18,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Ballia
112.5,2.14,0.9868557164068072,30.2,551.3,6.491632120374637,0.14,0.74,15.99,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
5.0,0.1,-0.21132479645538843,26.4,1070.4,7.894736842105261,0.35,3.18,2.42,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
1081.3,21.78,-0.14435620100097324,28.2,3173.7,2.8340409933714152,0.329,0.34,3.68,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
47.7,5.91,-0.743144825477394,33.2,1105.9,6.9103574094037645,0.251,1.66,7.89,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
519.6,2.96,-0.8910065241883678,29.9,1760.2,12.569508654983334,0.782,1.91,1.26,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
403.6,5.03,0.869494929505219,29.4,904.6,11.881743977702568,0.406,7.13,7.4,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
119.8,1.18,0.7592713073348809,34.4,1462.2,9.997183459224171,0.454,0.34,1.21,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
122.3,9.27,0.8358073613682702,30.2,3794.6,6.110409284650541,0.788,1.37,2.7,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
621.1,22.83,0.9055687990111396,27.5,1570.3,6.519786864635095,0.396,3.78,0.6,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
524.2,25.61,-0.6639262126522419,31.5,3050.2,4.6297060504094985,0.463,0.28,0.15,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
