elevation_m,slope_deg,aspect_deg,curvature,slope_instability_index,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,dist_to_road_km,dist_to_river_km,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,landslide_label,state,district
209.9,1.78,169.8,-0.451,0.80278,485.0,371.8,71.6,4.85,0.27,0.214,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Jaisalmer
123.4,16.91,184.4,0.135,2.2828500000000003,2270.0,1708.9,169.4,2.89,0.72,0.54,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
3438.6,15.81,329.1,0.477,7.54137,1386.5,1040.6,182.5,1.01,8.91,0.224,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
1181.0,34.84,79.6,1.376,47.939840000000004,2775.6,2305.8,293.6,1.88,0.6,0.614,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
469.1,5.5,348.9,-0.27,1.485,827.8,721.8,62.0,2.36,1.96,0.646,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
1971.7,65.0,247.0,0.357,23.205,1953.9,1618.8,265.3,3.09,10.29,0.504,False,False,False,False,False,False,True,False,False,False,False,False,1,Himachal Pradesh,Kullu
650.3,30.2,86.5,-1.798,54.2996,2107.5,1851.7,270.9,1.27,0.06,0.209,False,False,False,True,False,False,False,False,False,False,False,False,1,Meghalaya,East Khasi Hills
2165.0,25.55,339.0,-0.914,23.352700000000002,1555.6,1182.9,115.4,5.27,10.44,0.85,False,False,False,False,True,False,False,False,False,False,False,False,1,Uttarakhand,Rudraprayag
367.8,27.28,307.5,-0.504,13.749120000000001,2468.5,1805.5,258.5,4.5,3.54,0.803,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
530.0,0.43,335.7,-0.712,0.30616,724.4,558.4,49.7,3.85,0.2,0.25,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
280.0,1.82,272.2,-0.839,1.52698,554.9,435.9,85.2,2.71,0.2,0.7,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
100.0,1.73,60.6,0.303,0.5241899999999999,643.9,549.7,97.1,2.25,4.99,0.058,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
2303.7,18.59,198.1,-1.376,25.579839999999997,849.7,699.6,57.3,2.51,0.2,0.466,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
221.9,1.87,17.2,0.74,1.3838000000000001,577.0,440.2,72.7,5.01,0.2,0.299,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
358.4,2.16,121.0,-0.094,0.20304000000000003,1041.4,782.9,92.4,2.42,4.97,0.239,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
92.6,1.19,343.0,-0.256,0.30463999999999997,995.2,782.0,170.3,1.99,1.84,0.585,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
119.8,2.49,4.0,0.054,0.13446,491.8,398.3,32.9,8.92,1.09,0.02,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
978.8,12.92,42.8,2.888,37.31296,1438.8,1249.8,163.8,1.57,0.37,0.02,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
461.1,4.0,116.5,0.182,0.728,743.9,528.1,90.6,1.42,6.78,0.128,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
346.4,5.73,108.8,0.114,0.65322,765.7,558.0,100.3,3.44,17.34,0.423,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
383.5,4.31,174.6,0.118,0.5085799999999999,1217.9,1064.6,140.4,2.49,6.37,0.681,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
982.1,11.21,234.5,-0.767,8.598070000000002,1955.1,1528.2,220.3,0.45,0.49,0.693,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
2344.5,38.02,102.8,-2.429,92.35058000000001,1303.2,1009.8,171.6,10.94,12.89,0.615,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
726.9,16.81,4.1,-0.703,11.817429999999998,4494.2,3477.7,550.0,2.13,0.31,0.515,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
66.9,4.98,221.6,-0.614,3.05772,1352.6,1079.0,100.7,2.1,4.45,0.66,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
312.4,1.09,184.1,0.394,0.42946000000000006,1355.8,1088.7,132.9,4.9,11.38,0.861,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
414.9,0.29,25.3,0.378,0.10962,1056.7,769.4,82.0,2.51,8.03,0.534,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
182.1,1.06,139.2,0.192,0.20352,577.0,479.8,90.1,15.94,9.7,0.133,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1758.9,52.62,125.6,-0.404,21.25848,1317.1,1098.7,239.4,0.67,0.82,0.356,False,False,True,False,False,False,False,False,False,False,False,False,1,Uttarakhand,Chamoli
467.1,2.2,27.9,0.075,0.165,1104.0,849.2,164.8,1.36,23.17,0.307,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
358.4,13.66,285.6,-0.298,4.07068,458.3,333.1,64.6,9.72,8.36,0.416,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
584.7,1.22,115.2,0.342,0.41724,1516.8,1239.8,195.4,1.23,15.88,0.774,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
3685.4,16.34,357.8,1.891,30.89894,1251.8,980.5,208.5,1.85,1.84,0.85,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
2151.3,9.24,213.7,-1.306,12.067440000000001,1162.2,993.9,192.8,9.93,4.1,0.803,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
2571.0,21.68,290.8,1.64,35.5552,1998.6,1612.1,315.3,7.16,0.4,0.353,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1200.9,49.52,25.2,-1.548,76.65696000000001,3723.9,3114.8,550.0,9.81,2.98,0.803,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
321.1,11.71,18.1,0.34,3.9814000000000007,3600.2,2783.7,308.8,4.11,0.82,0.653,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
304.3,0.62,64.2,0.171,0.10602,281.7,204.7,20.0,0.95,25.86,0.042,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Barmer
109.8,0.34,163.1,-0.243,0.08262,1319.1,1143.1,102.1,1.06,2.91,0.533,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
168.8,9.35,3.9,-0.22,2.057,1412.9,1200.1,132.2,1.47,2.5,0.716,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
80.0,17.1,77.4,1.057,18.0747,3105.9,2728.4,278.5,3.34,2.2,0.662,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
386.0,10.26,269.0,-0.09,0.9234,1008.3,808.7,161.6,3.55,7.97,0.223,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
298.4,0.52,41.6,-0.009,0.00468,385.0,278.6,46.3,2.01,19.14,0.535,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
350.7,0.6,106.3,0.629,0.3774,718.1,506.4,46.9,2.21,16.17,0.431,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
5.0,15.0,56.2,0.357,5.3549999999999995,1160.3,954.6,150.3,0.66,0.36,0.564,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
810.2,8.93,282.4,1.085,9.68905,3443.7,2411.3,491.2,8.06,3.18,0.816,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
536.3,0.15,246.2,0.46,0.069,701.7,562.5,88.1,5.99,0.42,0.34,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
56.2,1.72,357.9,-0.097,0.16684000000000002,998.7,737.0,127.0,2.09,2.2,0.575,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
1217.4,15.78,233.3,-2.11,33.2958,1645.2,1444.5,164.2,1.14,1.69,0.248,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
724.7,10.73,206.2,-0.898,9.63554,3529.2,2614.2,210.0,19.39,1.11,0.02,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
2781.7,20.53,63.0,-0.571,11.72263,1554.0,1101.2,144.7,3.88,5.51,0.616,False,False,False,False,False,True,False,False,False,False,False,False,1,Himachal Pradesh,Kullu
414.8,3.92,82.6,-1.011,3.9631199999999995,1448.5,1261.7,174.1,0.41,12.49,0.659,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
2608.1,14.43,121.2,-0.477,6.883109999999999,1300.7,1116.4,216.2,3.11,12.86,0.091,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Kullu
621.1,27.87,247.5,0.988,27.53556,1690.8,1481.6,219.6,1.18,2.86,0.033,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
582.9,13.35,308.8,0.957,12.77595,3007.4,2210.3,207.2,2.23,5.31,0.126,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
465.6,12.38,255.7,-1.483,18.359540000000003,2864.1,2411.5,352.0,3.96,1.0,0.92,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
63.1,0.45,25.3,-0.228,0.10260000000000001,1009.7,733.7,114.9,0.95,1.3,0.482,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
490.0,0.31,213.2,0.158,0.04898,870.9,652.8,85.5,3.69,4.72,0.856,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
3344.7,24.72,9.9,-2.448,60.514559999999996,857.5,652.5,109.8,3.17,2.09,0.277,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
1751.6,35.64,207.2,0.119,4.24116,1143.3,857.8,102.7,3.92,12.02,0.493,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Chamoli
5.0,1.5,120.6,0.171,0.2565,926.0,709.5,72.2,0.42,1.09,0.366,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
123.0,0.35,233.4,0.173,0.06054999999999999,678.2,518.8,56.1,0.94,1.23,0.622,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
1071.6,6.94,215.7,1.109,7.69646,2753.9,1965.4,361.1,3.52,6.49,0.278,False,False,False,False,False,False,False,False,True,False,False,False,1,Arunachal Pradesh,Lower Subansiri
2489.6,27.29,277.0,-1.604,43.773160000000004,1305.3,1057.4,159.0,0.52,3.62,0.725,False,False,False,False,False,False,False,False,False,True,False,False,1,Himachal Pradesh,Kullu
538.1,2.99,305.1,0.147,0.43953000000000003,965.4,724.8,123.0,0.58,33.53,0.483,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
446.1,1.46,191.4,0.224,0.32704,1845.2,1361.0,211.6,3.58,5.65,0.774,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
2612.9,32.66,89.8,-0.409,13.357939999999997,524.7,388.7,78.2,4.33,2.12,0.713,False,False,False,False,False,False,False,False,False,True,False,False,1,Uttarakhand,Rudraprayag
2358.6,14.51,171.2,-1.709,24.79759,1591.9,1298.4,139.6,10.03,4.77,0.38,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
121.2,2.14,339.4,-0.247,0.52858,344.9,273.8,30.3,2.1,33.45,0.048,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
460.2,1.56,190.6,-0.444,0.69264,1865.9,1411.7,216.2,0.59,4.29,0.799,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
59.5,0.18,324.8,0.028,0.00504,1246.4,1091.1,190.2,0.42,5.56,0.562,False,True,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
354.5,3.36,84.9,0.784,2.63424,975.8,841.6,122.8,3.19,0.2,0.779,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
403.2,1.06,248.0,-0.384,0.40704,1328.6,971.5,97.0,4.37,0.54,0.761,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
294.5,5.72,326.8,0.004,0.02288,1918.1,1676.9,158.5,2.83,6.68,0.893,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
12.9,1.44,27.6,-0.405,0.5832,928.3,750.8,87.3,3.07,0.17,0.265,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Gorakhpur
20.3,10.6,166.5,-0.48,5.088,1302.4,1026.4,119.3,1.09,2.31,0.573,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
2184.9,17.79,117.3,-0.886,15.76194,1620.8,1288.6,172.0,0.96,13.27,0.526,False,False,True,False,False,False,False,False,False,False,False,False,1,Himachal Pradesh,Kullu
317.1,0.27,258.2,0.374,0.10098,217.7,187.8,29.6,5.12,10.3,0.109,False,False,False,False,False,False,False,False,False,True,False,False,0,Gujarat,Kutch
1305.6,33.0,101.5,-1.025,33.824999999999996,2307.8,1764.6,325.4,2.36,2.14,0.728,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Idukki
1211.6,29.71,169.5,0.597,17.73687,3326.9,2385.2,522.5,6.01,0.39,0.284,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
197.1,1.68,6.8,-0.898,1.50864,393.9,318.4,60.0,2.23,5.77,0.023,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
220.1,1.74,58.0,0.836,1.45464,238.0,186.0,30.6,4.19,13.75,0.195,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
212.5,0.82,148.2,-0.312,0.25584,483.9,401.8,69.3,5.1,8.15,0.192,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
391.5,1.58,265.4,-0.081,0.12798,760.3,586.3,110.8,3.31,3.4,0.347,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
97.4,1.02,337.9,-0.253,0.25806,311.3,266.3,45.6,0.43,1.74,0.23,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1951.6,12.1,66.1,-1.59,19.239,3034.8,2256.2,241.3,1.07,0.09,0.235,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
409.6,1.63,0.6,0.107,0.17440999999999998,674.0,532.2,91.1,6.2,7.89,0.381,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
531.5,2.56,87.2,-0.536,1.37216,681.4,553.7,98.7,8.09,4.63,0.506,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
1582.5,20.49,164.4,1.367,28.009829999999997,1639.4,1292.7,175.9,0.45,0.29,0.39,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
1806.2,31.93,281.1,1.58,50.449400000000004,1306.8,1058.6,173.6,1.15,2.91,0.422,False,False,True,False,False,False,False,False,False,False,False,False,1,Himachal Pradesh,Mandi
287.9,8.63,156.0,0.04,0.34520000000000006,325.2,270.6,31.2,5.86,2.05,0.439,False,False,False,True,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
510.8,20.86,333.6,-1.554,32.41644,3137.0,2424.9,383.0,3.15,0.22,0.307,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Dhemaji
321.5,1.95,48.4,-0.017,0.03315,1155.8,856.4,186.2,0.46,26.91,0.102,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
1750.6,31.94,147.6,2.698,86.17412,1122.2,919.3,186.7,2.61,6.52,0.699,False,False,False,False,True,False,False,False,False,False,False,False,1,Jammu & Kashmir,Doda
1698.2,12.31,176.3,1.004,12.35924,1927.7,1449.7,271.0,1.47,7.98,0.538,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Chamoli
60.9,5.58,336.1,0.372,2.07576,848.1,638.0,94.1,19.18,4.21,0.595,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
853.7,20.8,107.9,2.271,47.2368,2408.2,1937.0,369.0,2.12,0.2,0.297,False,False,False,False,False,False,False,False,True,False,False,False,1,Meghalaya,East Khasi Hills
400.6,9.61,25.6,0.093,0.8937299999999999,1549.3,1114.6,222.4,1.69,2.83,0.92,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
1184.3,27.72,274.5,-1.656,45.90432,3133.1,2237.7,256.1,2.58,1.6,0.92,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Uttara Kannada
3201.9,11.24,48.3,1.049,11.790759999999999,1738.2,1294.6,271.6,3.58,1.59,0.469,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
1161.6,20.95,237.7,-0.968,20.2796,2574.4,2121.7,200.6,0.22,0.05,0.248,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
5.0,4.23,5.4,0.068,0.28764000000000006,1587.0,1197.7,262.2,1.48,3.47,0.46,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
516.0,45.77,147.0,-0.2,9.154000000000002,3532.2,2885.0,370.8,1.0,0.14,0.021,True,False,False,False,False,False,False,False,False,False,False,False,1,Arunachal Pradesh,Lower Subansiri
536.1,3.5,250.5,-0.508,1.778,1495.7,1186.2,138.7,1.58,15.21,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
158.6,2.64,202.5,-0.008,0.02112,989.8,842.2,176.2,9.88,2.12,0.404,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
2080.1,8.8,147.1,-1.306,11.4928,1072.7,752.7,85.6,1.13,12.52,0.459,False,False,True,False,False,False,False,False,False,False,False,False,1,Uttarakhand,Rudraprayag
150.6,1.71,174.7,-0.474,0.8105399999999999,1147.9,957.7,113.3,0.28,0.07,0.571,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
2354.0,15.18,177.6,-1.825,27.7035,1584.4,1271.5,185.7,5.7,2.62,0.554,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
3424.2,30.98,101.9,1.505,46.6249,1741.5,1370.7,183.5,0.38,2.24,0.474,False,False,False,False,True,False,False,False,False,False,False,False,1,Uttarakhand,Rudraprayag
753.4,31.25,36.8,-3.472,108.5,1725.9,1266.6,185.6,9.63,2.84,0.24,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
356.6,1.37,276.7,0.042,0.05754000000000001,932.8,675.7,88.4,0.51,11.41,0.094,False,False,False,False,False,False,False,False,True,False,False,False,1,Andhra Pradesh,East Godavari
181.2,2.99,245.7,0.037,0.11063,476.2,413.4,84.6,0.39,4.73,0.313,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
418.0,1.68,348.7,0.427,0.71736,551.8,472.7,43.8,1.39,0.31,0.052,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
123.6,0.72,22.9,-0.223,0.16056,766.7,655.0,96.8,1.69,2.95,0.389,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
1930.4,52.74,261.4,3.446,181.74204,2438.9,2072.6,304.1,9.66,5.76,0.219,False,False,False,False,False,False,False,False,False,True,False,False,0,Arunachal Pradesh,Lower Subansiri
1294.8,24.89,9.3,0.164,4.0819600000000005,2847.7,2140.8,222.1,1.71,0.14,0.785,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
578.9,0.57,51.4,0.488,0.27815999999999996,1682.5,1180.5,176.3,3.81,1.27,0.635,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
194.1,1.35,286.0,-0.614,0.8289000000000001,411.3,327.9,30.6,3.81,10.06,0.342,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
1799.0,36.37,257.5,4.372,159.00964,1528.9,1326.8,263.4,3.69,5.45,0.542,False,False,False,False,False,False,True,False,False,False,False,False,1,Uttarakhand,Chamoli
2607.0,22.71,69.8,0.935,21.23385,923.6,770.7,68.6,0.99,22.58,0.377,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
496.9,1.1,114.1,-0.234,0.2574,1717.5,1480.8,200.5,2.77,0.21,0.763,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
319.5,1.57,154.2,0.671,1.0534700000000001,698.5,560.5,80.0,3.85,0.93,0.238,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
487.1,5.24,148.3,0.243,1.27332,582.9,420.2,55.5,1.36,5.33,0.118,False,False,False,False,False,False,False,False,False,True,False,False,0,Tamil Nadu,Nilgiris
423.2,4.21,13.2,-0.351,1.4777099999999999,792.4,645.7,138.7,2.15,12.48,0.732,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
200.1,0.89,29.7,-0.717,0.63813,501.7,433.6,53.0,0.19,2.54,0.33,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
496.4,24.1,4.7,1.526,36.7766,3577.8,2524.0,448.3,2.44,1.65,0.601,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
127.0,9.47,16.5,0.81,7.670700000000001,225.1,157.6,27.3,0.33,35.57,0.236,False,False,False,True,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
163.5,0.1,290.8,0.656,0.0656,420.8,346.3,67.7,5.32,1.02,0.193,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
337.0,0.1,294.1,0.314,0.031400000000000004,1344.0,993.0,178.3,5.32,1.82,0.175,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
91.5,3.46,55.6,-0.073,0.25257999999999997,896.1,636.2,132.9,8.52,1.85,0.343,False,False,False,False,False,False,False,False,False,False,True,False,0,Uttar Pradesh,Gorakhpur
519.8,25.95,88.5,-0.132,3.4254000000000002,3062.0,2344.8,442.2,5.87,0.8,0.413,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
568.9,10.95,290.0,1.505,16.47975,3264.3,2870.4,430.8,3.84,1.83,0.635,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
180.8,10.31,117.6,0.093,0.9588300000000001,1404.0,1094.9,129.9,5.21,2.49,0.605,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
350.2,0.69,346.6,0.715,0.49334999999999996,929.9,774.0,167.8,4.64,5.69,0.086,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
2715.5,13.8,75.5,-2.693,37.1634,1819.7,1414.3,301.1,9.34,0.51,0.688,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
725.3,14.59,160.2,-0.042,0.61278,2117.9,1680.1,241.7,11.09,3.36,0.114,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
499.3,1.96,103.2,-0.841,1.6483599999999998,1524.8,1102.6,144.3,3.96,0.35,0.704,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
2174.6,33.73,76.3,2.047,69.04531,1286.3,931.5,157.6,4.81,4.4,0.531,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
95.7,0.36,257.8,-0.503,0.18108,687.6,604.6,81.3,2.02,1.94,0.719,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
105.2,0.78,185.8,0.328,0.25584,1493.5,1115.6,129.2,9.3,1.19,0.527,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
764.2,10.65,346.8,0.449,4.78185,2447.7,1784.8,300.8,1.06,2.59,0.862,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
783.1,8.76,39.8,-0.929,8.13804,2980.8,2389.4,473.2,1.2,0.28,0.246,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
435.8,3.92,110.8,0.265,1.0388,542.8,435.2,94.0,3.45,16.42,0.565,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
125.2,4.31,167.1,-0.751,3.2368099999999997,1325.1,1048.0,175.4,0.37,4.33,0.565,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
174.7,9.12,263.1,-0.032,0.29184,363.5,295.5,28.5,0.09,0.36,0.307,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
223.8,1.5,325.4,0.186,0.279,1062.4,899.6,111.7,6.18,1.75,0.422,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
880.8,45.68,344.9,0.082,3.74576,2215.4,1777.3,318.4,9.81,5.45,0.235,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
2985.9,41.0,238.1,2.764,113.324,1514.4,1069.3,219.1,0.45,2.34,0.54,False,False,False,False,False,False,True,False,False,False,False,False,1,Uttarakhand,Rudraprayag
1717.4,26.89,92.9,0.057,1.5327300000000001,1586.7,1199.2,189.5,3.31,4.96,0.426,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
525.7,31.13,262.4,0.838,26.08694,1138.0,937.4,85.7,1.87,0.72,0.707,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
2126.7,20.17,292.4,2.55,51.4335,1567.7,1238.5,227.7,2.04,4.74,0.571,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
103.1,1.02,14.6,-0.119,0.12138,1181.3,856.3,166.2,0.65,1.49,0.8,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
470.4,36.61,143.3,-0.444,16.25484,2264.2,1601.8,230.6,3.44,1.38,0.8,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Wayanad
973.4,29.22,138.2,-2.303,67.29365999999999,2596.5,1859.6,226.7,1.44,0.37,0.095,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
549.3,11.58,229.2,0.229,2.6518200000000003,2495.3,1963.5,335.3,3.06,1.44,0.428,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
311.9,1.43,215.6,-0.364,0.52052,1510.2,1062.7,112.0,4.76,1.14,0.64,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
